	to_lang	title	to_id	from_id	from_title	authorid	workid	from_file	to_file	author_genre
urn:cts:greekLit:tlg0007.tlg099	eng	Whether vice be sufficient to cause unhappiness	urn:cts:greekLit:tlg0007.tlg099.perseus-eng3	urn:cts:greekLit:tlg0007.tlg099.perseus-grc2	Εἰ αὐτάρκης ἡ κακία πρὸς κακοδαιμονίαν	tlg0007	tlg099	tlg0007.tlg099.perseus-grc2	tlg0007.tlg099.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg099	eng	Whether vice is sufficient to render a man unhappy	urn:cts:greekLit:tlg0007.tlg099.perseus-eng4	urn:cts:greekLit:tlg0007.tlg099.perseus-grc2	Εἰ αὐτάρκης ἡ κακία πρὸς κακοδαιμονίαν	tlg0007	tlg099	tlg0007.tlg099.perseus-grc2	tlg0007.tlg099.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg100	eng	Whether the Affections of the Soul are Worse Than Those of the Body	urn:cts:greekLit:tlg0007.tlg100.perseus-eng3	urn:cts:greekLit:tlg0007.tlg100.perseus-grc2	Ποτερον τὰ τῆς ψυχῆς ἢ τὰ τοῦ σώματος πάθη χείρονα	tlg0007	tlg100	tlg0007.tlg100.perseus-grc2	tlg0007.tlg100.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg100	eng	Whether the Passions of the Soul or Diseases of the Body Are Worse	urn:cts:greekLit:tlg0007.tlg100.perseus-eng4	urn:cts:greekLit:tlg0007.tlg100.perseus-grc2	Ποτερον τὰ τῆς ψυχῆς ἢ τὰ τοῦ σώματος πάθη χείρονα	tlg0007	tlg100	tlg0007.tlg100.perseus-grc2	tlg0007.tlg100.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg101	eng	Concerning Talkativeness	urn:cts:greekLit:tlg0007.tlg101.perseus-eng3	urn:cts:greekLit:tlg0007.tlg101.perseus-grc2	Περὶ ἀδολεσχίας	tlg0007	tlg101	tlg0007.tlg101.perseus-grc2	tlg0007.tlg101.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg101	eng	Of Garrulity, or Talkativeness	urn:cts:greekLit:tlg0007.tlg101.perseus-eng4	urn:cts:greekLit:tlg0007.tlg101.perseus-grc2	Περὶ ἀδολεσχίας	tlg0007	tlg101	tlg0007.tlg101.perseus-grc2	tlg0007.tlg101.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg102	eng	On Being a Busybody	urn:cts:greekLit:tlg0007.tlg102.perseus-eng3	urn:cts:greekLit:tlg0007.tlg102.perseus-grc2	Περὶ πολυπραγμοσύνης	tlg0007	tlg102	tlg0007.tlg102.perseus-grc2	tlg0007.tlg102.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg102	eng	Of Curiosity, or an Over-Busy Inquisitiveness into Things Impertinent.	urn:cts:greekLit:tlg0007.tlg102.perseus-eng4	urn:cts:greekLit:tlg0007.tlg102.perseus-grc2	Περὶ πολυπραγμοσύνης	tlg0007	tlg102	tlg0007.tlg102.perseus-grc2	tlg0007.tlg102.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg103	eng	Of the Love of Wealth	urn:cts:greekLit:tlg0007.tlg103.perseus-eng2	urn:cts:greekLit:tlg0007.tlg103.perseus-grc2	Περὶ φιλοπλουτίας	tlg0007	tlg103	tlg0007.tlg103.perseus-grc2	tlg0007.tlg103.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg104	eng	Of Bashfulness	urn:cts:greekLit:tlg0007.tlg104.perseus-eng2	urn:cts:greekLit:tlg0007.tlg104.perseus-grc2	Περὶ δυσωπίας	tlg0007	tlg104	tlg0007.tlg104.perseus-grc2	tlg0007.tlg104.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg105	eng	Of Envy and Hatred	urn:cts:greekLit:tlg0007.tlg105.perseus-eng2	urn:cts:greekLit:tlg0007.tlg105.perseus-grc2	Περὶ φθόνου καὶ μίσους	tlg0007	tlg105	tlg0007.tlg105.perseus-grc2	tlg0007.tlg105.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg106	eng	How a Man May Inoffensively Praise Himself Without Being Liable to Envy	urn:cts:greekLit:tlg0007.tlg106.perseus-eng2	urn:cts:greekLit:tlg0007.tlg106.perseus-grc2	Περὶ τοῦ ἑαυτὸν ἐπαινεῖν ἀνεπιφθόνως	tlg0007	tlg106	tlg0007.tlg106.perseus-grc2	tlg0007.tlg106.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg107	eng	Concerning Such Whom God is Slow to Punish	urn:cts:greekLit:tlg0007.tlg107.perseus-eng2	urn:cts:greekLit:tlg0007.tlg107.perseus-grc2	Περὶ τῶν ὑπὸ τοῦ θείου βραδέως τιμωρουμένων	tlg0007	tlg107	tlg0007.tlg107.perseus-grc2	tlg0007.tlg107.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg108	eng	Of Fate.	urn:cts:greekLit:tlg0007.tlg108.perseus-eng2	urn:cts:greekLit:tlg0007.tlg108.perseus-grc2	Περὶ εἱμαρμένης	tlg0007	tlg108	tlg0007.tlg108.perseus-grc2	tlg0007.tlg108.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg109	eng	A Discourse Concerning Socrates's Daemon	urn:cts:greekLit:tlg0007.tlg109.perseus-eng2	urn:cts:greekLit:tlg0007.tlg109.perseus-grc2	Περὶ τοῦ Σωκράτους δαιμονίου	tlg0007	tlg109	tlg0007.tlg109.perseus-grc2	tlg0007.tlg109.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg110	eng	Of Banishment, or Flying One's Country.	urn:cts:greekLit:tlg0007.tlg110.perseus-eng2	urn:cts:greekLit:tlg0007.tlg110.perseus-grc2	Περὶ φυγῆς	tlg0007	tlg110	tlg0007.tlg110.perseus-grc2	tlg0007.tlg110.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg111	eng	Plutarch's Consolatory Letter to His Wife	urn:cts:greekLit:tlg0007.tlg111.perseus-eng2	urn:cts:greekLit:tlg0007.tlg111.perseus-grc2	Παραμυθητικός εἰς τὴν γυναῖκα τὴν αὑτου	tlg0007	tlg111	tlg0007.tlg111.perseus-grc2	tlg0007.tlg111.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg112	eng	Symposiacs	urn:cts:greekLit:tlg0007.tlg112.perseus-eng2	urn:cts:greekLit:tlg0007.tlg112.perseus-grc2	Συμποσιακῶν προβλημάτων βιβλία	tlg0007	tlg112	tlg0007.tlg112.perseus-grc2	tlg0007.tlg112.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg113	eng	Of Love.	urn:cts:greekLit:tlg0007.tlg113.perseus-eng2	urn:cts:greekLit:tlg0007.tlg113.perseus-grc2	Ἐρωτικός	tlg0007	tlg113	tlg0007.tlg113.perseus-grc2	tlg0007.tlg113.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg114	eng	Love Stories	urn:cts:greekLit:tlg0007.tlg114.perseus-eng3	urn:cts:greekLit:tlg0007.tlg114.perseus-grc2	Ἐρωτικαὶ διγηήσεις	tlg0007	tlg114	tlg0007.tlg114.perseus-grc2	tlg0007.tlg114.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg114	eng	Five Tragical Histories of Love	urn:cts:greekLit:tlg0007.tlg114.perseus-eng4	urn:cts:greekLit:tlg0007.tlg114.perseus-grc2	Ἐρωτικαὶ διγηήσεις	tlg0007	tlg114	tlg0007.tlg114.perseus-grc2	tlg0007.tlg114.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg115	eng	That a Philosopher Ought to Converse Especially with Men in Power	urn:cts:greekLit:tlg0007.tlg115.perseus-eng3	urn:cts:greekLit:tlg0007.tlg115.perseus-grc2	Περὶ τοῦ ὅτι μάλιστα τοῖς ἡγεμόσι δεῖ τὸν φιλοσοφόν διαλέγεσθαι	tlg0007	tlg115	tlg0007.tlg115.perseus-grc2	tlg0007.tlg115.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg115	eng	That a Philosopher Ought Chiefly to Converse with Great Men	urn:cts:greekLit:tlg0007.tlg115.perseus-eng4	urn:cts:greekLit:tlg0007.tlg115.perseus-grc2	Περὶ τοῦ ὅτι μάλιστα τοῖς ἡγεμόσι δεῖ τὸν φιλοσοφόν διαλέγεσθαι	tlg0007	tlg115	tlg0007.tlg115.perseus-grc2	tlg0007.tlg115.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg116	eng	To an Uneducated Ruler	urn:cts:greekLit:tlg0007.tlg116.perseus-eng3	urn:cts:greekLit:tlg0007.tlg116.perseus-grc2	Πρὸς ἡγεμόνα ἀπαίδευτον	tlg0007	tlg116	tlg0007.tlg116.perseus-grc2	tlg0007.tlg116.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg116	eng	A discourse to an unlearned prince	urn:cts:greekLit:tlg0007.tlg116.perseus-eng4	urn:cts:greekLit:tlg0007.tlg116.perseus-grc2	Πρὸς ἡγεμόνα ἀπαίδευτον	tlg0007	tlg116	tlg0007.tlg116.perseus-grc2	tlg0007.tlg116.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg117	eng	Whether an Old Man Should Engage in Public Affairs	urn:cts:greekLit:tlg0007.tlg117.perseus-eng3	urn:cts:greekLit:tlg0007.tlg117.perseus-grc2	Εἰ πρεσβυτέρῳ πολιτευτέον	tlg0007	tlg117	tlg0007.tlg117.perseus-grc2	tlg0007.tlg117.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg117	eng	Whether an Aged Man Ought to Meddle in State Affairs.	urn:cts:greekLit:tlg0007.tlg117.perseus-eng4	urn:cts:greekLit:tlg0007.tlg117.perseus-grc2	Εἰ πρεσβυτέρῳ πολιτευτέον	tlg0007	tlg117	tlg0007.tlg117.perseus-grc2	tlg0007.tlg117.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg118	eng	Precepts of Statecraft	urn:cts:greekLit:tlg0007.tlg118.perseus-eng3	urn:cts:greekLit:tlg0007.tlg118.perseus-grc2	Πολιτικὰ παραγγέλματα	tlg0007	tlg118	tlg0007.tlg118.perseus-grc2	tlg0007.tlg118.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg118	eng	Political Precepts	urn:cts:greekLit:tlg0007.tlg118.perseus-eng4	urn:cts:greekLit:tlg0007.tlg118.perseus-grc2	Πολιτικὰ παραγγέλματα	tlg0007	tlg118	tlg0007.tlg118.perseus-grc2	tlg0007.tlg118.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg119	eng	On Monarchy, Democracy, and Oligrachy	urn:cts:greekLit:tlg0007.tlg119.perseus-eng3	urn:cts:greekLit:tlg0007.tlg119.perseus-grc2	Περὶ μοναρχίας καὶ δημοκρατίας καὶ ὀλιγαρχίας	tlg0007	tlg119	tlg0007.tlg119.perseus-grc2	tlg0007.tlg119.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg119	eng	Of the Three Sorts of Government, Monarchy, Democracy, and Oligarchy.	urn:cts:greekLit:tlg0007.tlg119.perseus-eng4	urn:cts:greekLit:tlg0007.tlg119.perseus-grc2	Περὶ μοναρχίας καὶ δημοκρατίας καὶ ὀλιγαρχίας	tlg0007	tlg119	tlg0007.tlg119.perseus-grc2	tlg0007.tlg119.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg120	eng	That we Ought not to Borrow	urn:cts:greekLit:tlg0007.tlg120.perseus-eng3	urn:cts:greekLit:tlg0007.tlg120.perseus-grc2	Περὶ τοῦ μὴ δεῖν δανείζεσθαι	tlg0007	tlg120	tlg0007.tlg120.perseus-grc2	tlg0007.tlg120.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg120	eng	Against Running in Debt, or Taking up Money Upon Usury	urn:cts:greekLit:tlg0007.tlg120.perseus-eng4	urn:cts:greekLit:tlg0007.tlg120.perseus-grc2	Περὶ τοῦ μὴ δεῖν δανείζεσθαι	tlg0007	tlg120	tlg0007.tlg120.perseus-grc2	tlg0007.tlg120.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg121	eng	The Lives of the Ten Orators	urn:cts:greekLit:tlg0007.tlg121.perseus-eng3	urn:cts:greekLit:tlg0007.tlg121.perseus-grc2	Περὶ τῶν δέκα ἡτόρων	tlg0007	tlg121	tlg0007.tlg121.perseus-grc2	tlg0007.tlg121.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg121	eng	Lives of the Ten Orators	urn:cts:greekLit:tlg0007.tlg121.perseus-eng4	urn:cts:greekLit:tlg0007.tlg121.perseus-grc2	Περὶ τῶν δέκα ἡτόρων	tlg0007	tlg121	tlg0007.tlg121.perseus-grc2	tlg0007.tlg121.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg122	eng	Summary of a Comparison Between Aristophanes and Menander	urn:cts:greekLit:tlg0007.tlg122.perseus-eng3	urn:cts:greekLit:tlg0007.tlg122.perseus-grc2	Συγκρίσεως Ἀριστοφάνους καὶ Μενάνδρου ἐπιτομή	tlg0007	tlg122	tlg0007.tlg122.perseus-grc2	tlg0007.tlg122.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg122	eng	An Abstract of a Comparison Betwixt Aristophanes and Menander	urn:cts:greekLit:tlg0007.tlg122.perseus-eng4	urn:cts:greekLit:tlg0007.tlg122.perseus-grc2	Συγκρίσεως Ἀριστοφάνους καὶ Μενάνδρου ἐπιτομή	tlg0007	tlg122	tlg0007.tlg122.perseus-grc2	tlg0007.tlg122.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg123	eng	Of Herodotus's Malice.	urn:cts:greekLit:tlg0007.tlg123.perseus-eng2	urn:cts:greekLit:tlg0007.tlg123.perseus-grc2	Περὶ τῆς Ἡροδότου κακοηθείας	tlg0007	tlg123	tlg0007.tlg123.perseus-grc2	tlg0007.tlg123.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg125	eng	Plutarch's Natural Questions	urn:cts:greekLit:tlg0007.tlg125.perseus-eng2	urn:cts:greekLit:tlg0007.tlg125.perseus-grc2	Αἴτια φυσικά	tlg0007	tlg125	tlg0007.tlg125.perseus-grc2	tlg0007.tlg125.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg126	eng	Concerning the Face which Appears in the Orb Of the Moon	urn:cts:greekLit:tlg0007.tlg126.perseus-eng3	urn:cts:greekLit:tlg0007.tlg126.perseus-grc2	Περὶ τοῦ ἐμφαινομένου προσώπου τῷ κύκλῳ τῆς σελήνης	tlg0007	tlg126	tlg0007.tlg126.perseus-grc2	tlg0007.tlg126.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg126	eng	Of the Face Appearing Within the Orb Of the Moon	urn:cts:greekLit:tlg0007.tlg126.perseus-eng4	urn:cts:greekLit:tlg0007.tlg126.perseus-grc2	Περὶ τοῦ ἐμφαινομένου προσώπου τῷ κύκλῳ τῆς σελήνης	tlg0007	tlg126	tlg0007.tlg126.perseus-grc2	tlg0007.tlg126.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg127	eng	Concerning the First Principle of Cold	urn:cts:greekLit:tlg0007.tlg127.perseus-eng4	urn:cts:greekLit:tlg0007.tlg127.perseus-grc3	Περὶ τοῦ πρώτως ψυχροῦ	tlg0007	tlg127	tlg0007.tlg127.perseus-grc3	tlg0007.tlg127.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg127	eng	On the Principle of Cold 	urn:cts:greekLit:tlg0007.tlg127.perseus-eng3	urn:cts:greekLit:tlg0007.tlg127.perseus-grc3	Περὶ τοῦ πρώτως ψυχροῦ	tlg0007	tlg127	tlg0007.tlg127.perseus-grc3	tlg0007.tlg127.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg128	eng	Whether fire or water is most useful	urn:cts:greekLit:tlg0007.tlg128.perseus-eng3	urn:cts:greekLit:tlg0007.tlg128.perseus-grc2	Περὶ τοῦ πότερον ὕδωρ ἢ πῦρ χρησιμώτερον	tlg0007	tlg128	tlg0007.tlg128.perseus-grc2	tlg0007.tlg128.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg128	eng	Whether water or fire be most useful.	urn:cts:greekLit:tlg0007.tlg128.perseus-eng4	urn:cts:greekLit:tlg0007.tlg128.perseus-grc2	Περὶ τοῦ πότερον ὕδωρ ἢ πῦρ χρησιμώτερον	tlg0007	tlg128	tlg0007.tlg128.perseus-grc2	tlg0007.tlg128.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg129	eng	Whether land or sea animals are cleverer	urn:cts:greekLit:tlg0007.tlg129.perseus-eng3	urn:cts:greekLit:tlg0007.tlg129.perseus-grc2	Πότερα τῶν ζῴων φρονιμώτερα τὰ χερσαῖα ἢ τὰ ἔνυδρα	tlg0007	tlg129	tlg0007.tlg129.perseus-grc2	tlg0007.tlg129.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg129	eng	Which are the most crafty, water-animals or those creatures that breed upon the land?	urn:cts:greekLit:tlg0007.tlg129.perseus-eng4	urn:cts:greekLit:tlg0007.tlg129.perseus-grc2	Πότερα τῶν ζῴων φρονιμώτερα τὰ χερσαῖα ἢ τὰ ἔνυδρα	tlg0007	tlg129	tlg0007.tlg129.perseus-grc2	tlg0007.tlg129.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg130	eng	Beasts are rational	urn:cts:greekLit:tlg0007.tlg130.perseus-eng3	urn:cts:greekLit:tlg0007.tlg130.perseus-grc2	Περὶ τοῦ τὰ ἄλογα λόγῳ χρῆσθαι	tlg0007	tlg130	tlg0007.tlg130.perseus-grc2	tlg0007.tlg130.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg130	eng	That brute beasts make use of reason	urn:cts:greekLit:tlg0007.tlg130.perseus-eng4	urn:cts:greekLit:tlg0007.tlg130.perseus-grc2	Περὶ τοῦ τὰ ἄλογα λόγῳ χρῆσθαι	tlg0007	tlg130	tlg0007.tlg130.perseus-grc2	tlg0007.tlg130.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg131	eng	On the eating of flesh I	urn:cts:greekLit:tlg0007.tlg131.perseus-eng3	urn:cts:greekLit:tlg0007.tlg131.perseus-grc2	Περὶ σαρκοφαγίας λόγος α′	tlg0007	tlg131	tlg0007.tlg131.perseus-grc2	tlg0007.tlg131.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg131	eng	Of eating of flesh: Tract I.	urn:cts:greekLit:tlg0007.tlg131.perseus-eng4	urn:cts:greekLit:tlg0007.tlg131.perseus-grc2	Περὶ σαρκοφαγίας λόγος α′	tlg0007	tlg131	tlg0007.tlg131.perseus-grc2	tlg0007.tlg131.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg132	eng	On the eating of flesh II	urn:cts:greekLit:tlg0007.tlg132.perseus-eng3	urn:cts:greekLit:tlg0007.tlg132.perseus-grc2	Περὶ σαρκοφαγίας λόγος β′	tlg0007	tlg132	tlg0007.tlg132.perseus-grc2	tlg0007.tlg132.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg132	eng	Of eating of flesh: Tract II.	urn:cts:greekLit:tlg0007.tlg132.perseus-eng4	urn:cts:greekLit:tlg0007.tlg132.perseus-grc2	Περὶ σαρκοφαγίας λόγος β′	tlg0007	tlg132	tlg0007.tlg132.perseus-grc2	tlg0007.tlg132.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg133	eng	Plutarch's Platonic questions	urn:cts:greekLit:tlg0007.tlg133.perseus-eng2	urn:cts:greekLit:tlg0007.tlg133.perseus-grc2	Πλατωνικὰ ζητήματα	tlg0007	tlg133	tlg0007.tlg133.perseus-grc2	tlg0007.tlg133.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg134	eng	Concerning the procreation of the soul as discoursed in Timaeus	urn:cts:greekLit:tlg0007.tlg134.perseus-eng2	urn:cts:greekLit:tlg0007.tlg134.perseus-grc2	Περὶ τῆς ἐν Τιμαίῳ ψυχογονίας	tlg0007	tlg134	tlg0007.tlg134.perseus-grc2	tlg0007.tlg134.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg136	eng	The contradictions of the Stoics	urn:cts:greekLit:tlg0007.tlg136.perseus-eng2	urn:cts:greekLit:tlg0007.tlg136.perseus-grc2	Περὶ Στωικῶν ἐνιγμάτων.	tlg0007	tlg136	tlg0007.tlg136.perseus-grc2	tlg0007.tlg136.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg137	eng	A breviate of a discourse, showing that the Stoics speak greater improbabilities than the poets.	urn:cts:greekLit:tlg0007.tlg137.perseus-eng2	urn:cts:greekLit:tlg0007.tlg137.perseus-grc2	Σύνοψις τοῦ ὅτι παραδοξότερα οἱ Στωικοὶ τῶν ποιητῶν λέγουσι	tlg0007	tlg137	tlg0007.tlg137.perseus-grc2	tlg0007.tlg137.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg138	eng	Of common conceptions, against the Stoics.	urn:cts:greekLit:tlg0007.tlg138.perseus-eng2	urn:cts:greekLit:tlg0007.tlg138.perseus-grc2	Περὶ τῶν κοινῶν ἐννοιῶν πρὸς τοὺς Στωικοὺς	tlg0007	tlg138	tlg0007.tlg138.perseus-grc2	tlg0007.tlg138.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg139	eng	That it is Not Possible to Live Pleasurably According to the Doctrine of Epicurus	urn:cts:greekLit:tlg0007.tlg139.perseus-eng2	urn:cts:greekLit:tlg0007.tlg139.perseus-grc2	Ὅτι οὐδ' ἡδέως ζῆν ἔστι κατ' Ἐπίκουρον	tlg0007	tlg139	tlg0007.tlg139.perseus-grc2	tlg0007.tlg139.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg140	eng	Against Colotes, the Disciple and Favorite of Epicurus.	urn:cts:greekLit:tlg0007.tlg140.perseus-eng2	urn:cts:greekLit:tlg0007.tlg140.perseus-grc2	Πρὸς Κωλώτην	tlg0007	tlg140	tlg0007.tlg140.perseus-grc2	tlg0007.tlg140.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg141	eng	Whether 'Twere Rightly Said, Live Concealed.	urn:cts:greekLit:tlg0007.tlg141.perseus-eng2	urn:cts:greekLit:tlg0007.tlg141.perseus-grc2	Εἰ καλῶς εἴρηται τὸ λάθε βιώτας	tlg0007	tlg141	tlg0007.tlg141.perseus-grc2	tlg0007.tlg141.perseus-eng2	Biographi
urn:cts:greekLit:tlg0008.tlg001	eng	The Deipnosophists	urn:cts:greekLit:tlg0008.tlg001.perseus-eng2	urn:cts:greekLit:tlg0008.tlg001.perseus-grc4	Δειπνοσοφισταί	tlg0008	tlg001	tlg0008.tlg001.perseus-grc4	tlg0008.tlg001.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0008.tlg001	eng	The Deipnosophists	urn:cts:greekLit:tlg0008.tlg001.perseus-eng2	urn:cts:greekLit:tlg0008.tlg001.perseus-grc3	Δειπνοσοφισταί	tlg0008	tlg001	tlg0008.tlg001.perseus-grc3	tlg0008.tlg001.perseus-eng2	Sophistae
urn:cts:greekLit:tlg0010.tlg001	eng	Against Euthynus	urn:cts:greekLit:tlg0010.tlg001.perseus-eng2	urn:cts:greekLit:tlg0010.tlg001.perseus-grc2	Against Euthynus	tlg0010	tlg001	tlg0010.tlg001.perseus-grc2	tlg0010.tlg001.perseus-eng2	Oratores
urn:cts:greekLit:tlg0010.tlg002	eng	Against Callimachus	urn:cts:greekLit:tlg0010.tlg002.perseus-eng2	urn:cts:greekLit:tlg0010.tlg002.perseus-grc2	Against Callimachus	tlg0010	tlg002	tlg0010.tlg002.perseus-grc2	tlg0010.tlg002.perseus-eng2	Oratores
urn:cts:greekLit:tlg0010.tlg003	eng	Against Lochites	urn:cts:greekLit:tlg0010.tlg003.perseus-eng2	urn:cts:greekLit:tlg0010.tlg003.perseus-grc2	Against Lochites	tlg0010	tlg003	tlg0010.tlg003.perseus-grc2	tlg0010.tlg003.perseus-eng2	Oratores
urn:cts:greekLit:tlg0010.tlg004	eng	Concerning the Team of Horses	urn:cts:greekLit:tlg0010.tlg004.perseus-eng2	urn:cts:greekLit:tlg0010.tlg004.perseus-grc2	Concerning the Team of Horses	tlg0010	tlg004	tlg0010.tlg004.perseus-grc2	tlg0010.tlg004.perseus-eng2	Oratores
urn:cts:greekLit:tlg0010.tlg005	eng	Trapeziticus	urn:cts:greekLit:tlg0010.tlg005.perseus-eng2	urn:cts:greekLit:tlg0010.tlg005.perseus-grc2	Trapeziticus	tlg0010	tlg005	tlg0010.tlg005.perseus-grc2	tlg0010.tlg005.perseus-eng2	Oratores
urn:cts:greekLit:tlg0010.tlg006	eng	Aegineticus	urn:cts:greekLit:tlg0010.tlg006.perseus-eng2	urn:cts:greekLit:tlg0010.tlg006.perseus-grc2	Aegineticus	tlg0010	tlg006	tlg0010.tlg006.perseus-grc2	tlg0010.tlg006.perseus-eng2	Oratores
urn:cts:greekLit:tlg0010.tlg007	eng	To Demonicus	urn:cts:greekLit:tlg0010.tlg007.perseus-eng2	urn:cts:greekLit:tlg0010.tlg007.perseus-grc2	To Demonicus	tlg0010	tlg007	tlg0010.tlg007.perseus-grc2	tlg0010.tlg007.perseus-eng2	Oratores
urn:cts:greekLit:tlg0010.tlg008	eng	Against the Sophists	urn:cts:greekLit:tlg0010.tlg008.perseus-eng2	urn:cts:greekLit:tlg0010.tlg008.perseus-grc2	Against the Sophists	tlg0010	tlg008	tlg0010.tlg008.perseus-grc2	tlg0010.tlg008.perseus-eng2	Oratores
urn:cts:greekLit:tlg0010.tlg009	eng	Helen	urn:cts:greekLit:tlg0010.tlg009.perseus-eng2	urn:cts:greekLit:tlg0010.tlg009.perseus-grc2	Helen	tlg0010	tlg009	tlg0010.tlg009.perseus-grc2	tlg0010.tlg009.perseus-eng2	Oratores
urn:cts:greekLit:tlg0010.tlg010	eng	Busiris	urn:cts:greekLit:tlg0010.tlg010.perseus-eng2	urn:cts:greekLit:tlg0010.tlg010.perseus-grc2	Busiris	tlg0010	tlg010	tlg0010.tlg010.perseus-grc2	tlg0010.tlg010.perseus-eng2	Oratores
urn:cts:greekLit:tlg0010.tlg011	eng	Panegyricus	urn:cts:greekLit:tlg0010.tlg011.perseus-eng2	urn:cts:greekLit:tlg0010.tlg011.perseus-grc2	Panegyricus	tlg0010	tlg011	tlg0010.tlg011.perseus-grc2	tlg0010.tlg011.perseus-eng2	Oratores
urn:cts:greekLit:tlg0010.tlg012	eng	Plataicus	urn:cts:greekLit:tlg0010.tlg012.perseus-eng2	urn:cts:greekLit:tlg0010.tlg012.perseus-grc2	Plataicus	tlg0010	tlg012	tlg0010.tlg012.perseus-grc2	tlg0010.tlg012.perseus-eng2	Oratores
urn:cts:greekLit:tlg0010.tlg013	eng	To Nicocles	urn:cts:greekLit:tlg0010.tlg013.perseus-eng2	urn:cts:greekLit:tlg0010.tlg013.perseus-grc2	To Nicocles	tlg0010	tlg013	tlg0010.tlg013.perseus-grc2	tlg0010.tlg013.perseus-eng2	Oratores
urn:cts:greekLit:tlg0010.tlg014	eng	Nicocles or the Cyprians	urn:cts:greekLit:tlg0010.tlg014.perseus-eng2	urn:cts:greekLit:tlg0010.tlg014.perseus-grc2	Nicocles or the Cyprians	tlg0010	tlg014	tlg0010.tlg014.perseus-grc2	tlg0010.tlg014.perseus-eng2	Oratores
